,Province/State,Country/Region,Lat,Long,date,cases
120,,Finland,61.92411,25.748151,2020-05-21,6493
121,,Finland,61.92411,25.748151,2020-05-22,6537
122,,Finland,61.92411,25.748151,2020-05-23,6568
123,,Finland,61.92411,25.748151,2020-05-24,6579
124,,Finland,61.92411,25.748151,2020-05-25,6599
125,,Finland,61.92411,25.748151,2020-05-26,6628
126,,Finland,61.92411,25.748151,2020-05-27,6692
127,,Finland,61.92411,25.748151,2020-05-28,6743
128,,Finland,61.92411,25.748151,2020-05-29,6776
129,,Finland,61.92411,25.748151,2020-05-30,6826
130,,Finland,61.92411,25.748151,2020-05-31,6859
131,,Finland,61.92411,25.748151,2020-06-01,6885
132,,Finland,61.92411,25.748151,2020-06-02,6887
133,,Finland,61.92411,25.748151,2020-06-03,6911
134,,Finland,61.92411,25.748151,2020-06-04,6911
135,,Finland,61.92411,25.748151,2020-06-05,6941
136,,Finland,61.92411,25.748151,2020-06-06,6964
137,,Finland,61.92411,25.748151,2020-06-07,6981
138,,Finland,61.92411,25.748151,2020-06-08,7001
139,,Finland,61.92411,25.748151,2020-06-09,7025
140,,Finland,61.92411,25.748151,2020-06-10,7040
141,,Finland,61.92411,25.748151,2020-06-11,7064
142,,Finland,61.92411,25.748151,2020-06-12,7073
143,,Finland,61.92411,25.748151,2020-06-13,7087
144,,Finland,61.92411,25.748151,2020-06-14,7104
145,,Finland,61.92411,25.748151,2020-06-15,7108
146,,Finland,61.92411,25.748151,2020-06-16,7112
147,,Finland,61.92411,25.748151,2020-06-17,7117
148,,Finland,61.92411,25.748151,2020-06-18,7119
149,,Finland,61.92411,25.748151,2020-06-19,7133
150,,Finland,61.92411,25.748151,2020-06-20,7142
151,,Finland,61.92411,25.748151,2020-06-21,7143
152,,Finland,61.92411,25.748151,2020-06-22,7144
153,,Finland,61.92411,25.748151,2020-06-23,7155
154,,Finland,61.92411,25.748151,2020-06-24,7167
155,,Finland,61.92411,25.748151,2020-06-25,7172
156,,Finland,61.92411,25.748151,2020-06-26,7191
157,,Finland,61.92411,25.748151,2020-06-27,7198
158,,Finland,61.92411,25.748151,2020-06-28,7198
159,,Finland,61.92411,25.748151,2020-06-29,7209
160,,Finland,61.92411,25.748151,2020-06-30,7214
161,,Finland,61.92411,25.748151,2020-07-01,7236
162,,Finland,61.92411,25.748151,2020-07-02,7241
163,,Finland,61.92411,25.748151,2020-07-03,7242
164,,Finland,61.92411,25.748151,2020-07-04,7248
165,,Finland,61.92411,25.748151,2020-07-05,7253
166,,Finland,61.92411,25.748151,2020-07-06,7257
167,,Finland,61.92411,25.748151,2020-07-07,7262
168,,Finland,61.92411,25.748151,2020-07-08,7265
169,,Finland,61.92411,25.748151,2020-07-09,7273
170,,Finland,61.92411,25.748151,2020-07-10,7279
171,,Finland,61.92411,25.748151,2020-07-11,7291
172,,Finland,61.92411,25.748151,2020-07-12,7294
173,,Finland,61.92411,25.748151,2020-07-13,7295
174,,Finland,61.92411,25.748151,2020-07-14,7301
175,,Finland,61.92411,25.748151,2020-07-15,7296
176,,Finland,61.92411,25.748151,2020-07-16,7293
177,,Finland,61.92411,25.748151,2020-07-17,7301
178,,Finland,61.92411,25.748151,2020-07-18,7318
179,,Finland,61.92411,25.748151,2020-07-19,7335
180,,Finland,61.92411,25.748151,2020-07-20,7340
181,,Finland,61.92411,25.748151,2020-07-21,7351
182,,Finland,61.92411,25.748151,2020-07-22,7362
183,,Finland,61.92411,25.748151,2020-07-23,7372
184,,Finland,61.92411,25.748151,2020-07-24,7380
185,,Finland,61.92411,25.748151,2020-07-25,7388
186,,Finland,61.92411,25.748151,2020-07-26,7393
187,,Finland,61.92411,25.748151,2020-07-27,7398
188,,Finland,61.92411,25.748151,2020-07-28,7404
189,,Finland,61.92411,25.748151,2020-07-29,7414
190,,Finland,61.92411,25.748151,2020-07-30,7423
191,,Finland,61.92411,25.748151,2020-07-31,7432
192,,Finland,61.92411,25.748151,2020-08-01,7443
193,,Finland,61.92411,25.748151,2020-08-02,7453
194,,Finland,61.92411,25.748151,2020-08-03,7466
195,,Finland,61.92411,25.748151,2020-08-04,7483
196,,Finland,61.92411,25.748151,2020-08-05,7512
197,,Finland,61.92411,25.748151,2020-08-06,7532
198,,Finland,61.92411,25.748151,2020-08-07,7554
199,,Finland,61.92411,25.748151,2020-08-08,7568
200,,Finland,61.92411,25.748151,2020-08-09,7584
201,,Finland,61.92411,25.748151,2020-08-10,7601
202,,Finland,61.92411,25.748151,2020-08-11,7623
203,,Finland,61.92411,25.748151,2020-08-12,7642
204,,Finland,61.92411,25.748151,2020-08-13,7683
205,,Finland,61.92411,25.748151,2020-08-14,7700
206,,Finland,61.92411,25.748151,2020-08-15,7720
207,,Finland,61.92411,25.748151,2020-08-16,7731
208,,Finland,61.92411,25.748151,2020-08-17,7752
209,,Finland,61.92411,25.748151,2020-08-18,7776
210,,Finland,61.92411,25.748151,2020-08-19,7805
211,,Finland,61.92411,25.748151,2020-08-20,7842
212,,Finland,61.92411,25.748151,2020-08-21,7871
213,,Finland,61.92411,25.748151,2020-08-22,7906
214,,Finland,61.92411,25.748151,2020-08-23,7920
215,,Finland,61.92411,25.748151,2020-08-24,7938
216,,Finland,61.92411,25.748151,2020-08-25,7981
217,,Finland,61.92411,25.748151,2020-08-26,8002
218,,Finland,61.92411,25.748151,2020-08-27,8019
219,,Finland,61.92411,25.748151,2020-08-28,8042
220,,Finland,61.92411,25.748151,2020-08-29,8049
221,,Finland,61.92411,25.748151,2020-08-30,8077
222,,Finland,61.92411,25.748151,2020-08-31,8086
223,,Finland,61.92411,25.748151,2020-09-01,8142
224,,Finland,61.92411,25.748151,2020-09-02,8161
225,,Finland,61.92411,25.748151,2020-09-03,8200
226,,Finland,61.92411,25.748151,2020-09-04,8225
227,,Finland,61.92411,25.748151,2020-09-05,8261
228,,Finland,61.92411,25.748151,2020-09-06,8291
229,,Finland,61.92411,25.748151,2020-09-07,8327
230,,Finland,61.92411,25.748151,2020-09-08,8337
231,,Finland,61.92411,25.748151,2020-09-09,8430
232,,Finland,61.92411,25.748151,2020-09-10,8469
233,,Finland,61.92411,25.748151,2020-09-11,8512
234,,Finland,61.92411,25.748151,2020-09-12,8557
235,,Finland,61.92411,25.748151,2020-09-13,8580
236,,Finland,61.92411,25.748151,2020-09-14,8627
237,,Finland,61.92411,25.748151,2020-09-15,8725
238,,Finland,61.92411,25.748151,2020-09-16,8750
239,,Finland,61.92411,25.748151,2020-09-17,8799
240,,Finland,61.92411,25.748151,2020-09-18,8858
241,,Finland,61.92411,25.748151,2020-09-19,8922
242,,Finland,61.92411,25.748151,2020-09-20,8980
243,,Finland,61.92411,25.748151,2020-09-21,9046
244,,Finland,61.92411,25.748151,2020-09-22,9195
245,,Finland,61.92411,25.748151,2020-09-23,9288
246,,Finland,61.92411,25.748151,2020-09-24,9379
247,,Finland,61.92411,25.748151,2020-09-25,9484
248,,Finland,61.92411,25.748151,2020-09-26,9577
249,,Finland,61.92411,25.748151,2020-09-27,9682
250,,Finland,61.92411,25.748151,2020-09-28,9743
251,,Finland,61.92411,25.748151,2020-09-29,9892
252,,Finland,61.92411,25.748151,2020-09-30,9992
253,,Finland,61.92411,25.748151,2020-10-01,10103
254,,Finland,61.92411,25.748151,2020-10-02,10244
255,,Finland,61.92411,25.748151,2020-10-03,10391
256,,Finland,61.92411,25.748151,2020-10-04,10538
257,,Finland,61.92411,25.748151,2020-10-05,10702
258,,Finland,61.92411,25.748151,2020-10-06,10929
259,,Finland,61.92411,25.748151,2020-10-07,11049
260,,Finland,61.92411,25.748151,2020-10-08,11345
261,,Finland,61.92411,25.748151,2020-10-09,11580
262,,Finland,61.92411,25.748151,2020-10-10,11849
263,,Finland,61.92411,25.748151,2020-10-11,11998
264,,Finland,61.92411,25.748151,2020-10-12,12212
265,,Finland,61.92411,25.748151,2020-10-13,12499
266,,Finland,61.92411,25.748151,2020-10-14,12703
267,,Finland,61.92411,25.748151,2020-10-15,12944
268,,Finland,61.92411,25.748151,2020-10-16,13133
269,,Finland,61.92411,25.748151,2020-10-17,13293
270,,Finland,61.92411,25.748151,2020-10-18,13424
271,,Finland,61.92411,25.748151,2020-10-19,13555
272,,Finland,61.92411,25.748151,2020-10-20,13849
273,,Finland,61.92411,25.748151,2020-10-21,14071
274,,Finland,61.92411,25.748151,2020-10-22,14255
275,,Finland,61.92411,25.748151,2020-10-23,14474
276,,Finland,61.92411,25.748151,2020-10-24,14652
277,,Finland,61.92411,25.748151,2020-10-25,14848
278,,Finland,61.92411,25.748151,2020-10-26,14970
279,,Finland,61.92411,25.748151,2020-10-27,15163
280,,Finland,61.92411,25.748151,2020-10-28,15378
281,,Finland,61.92411,25.748151,2020-10-29,15566
282,,Finland,61.92411,25.748151,2020-10-30,15910
283,,Finland,61.92411,25.748151,2020-10-31,16113
284,,Finland,61.92411,25.748151,2020-11-01,16291
285,,Finland,61.92411,25.748151,2020-11-02,16400
286,,Finland,61.92411,25.748151,2020-11-03,16637
287,,Finland,61.92411,25.748151,2020-11-04,16930
288,,Finland,61.92411,25.748151,2020-11-05,17119
289,,Finland,61.92411,25.748151,2020-11-06,17385
290,,Finland,61.92411,25.748151,2020-11-07,17385
291,,Finland,61.92411,25.748151,2020-11-08,17797
292,,Finland,61.92411,25.748151,2020-11-09,17887
293,,Finland,61.92411,25.748151,2020-11-10,18107
294,,Finland,61.92411,25.748151,2020-11-11,18345
295,,Finland,61.92411,25.748151,2020-11-12,18542
296,,Finland,61.92411,25.748151,2020-11-13,18858
297,,Finland,61.92411,25.748151,2020-11-14,19102
298,,Finland,61.92411,25.748151,2020-11-15,19315
299,,Finland,61.92411,25.748151,2020-11-16,19419
300,,Finland,61.92411,25.748151,2020-11-17,19647
301,,Finland,61.92411,25.748151,2020-11-18,19935
302,,Finland,61.92411,25.748151,2020-11-19,20286
303,,Finland,61.92411,25.748151,2020-11-20,20747
304,,Finland,61.92411,25.748151,2020-11-21,21216
305,,Finland,61.92411,25.748151,2020-11-22,21639
306,,Finland,61.92411,25.748151,2020-11-23,21936
307,,Finland,61.92411,25.748151,2020-11-24,22289
308,,Finland,61.92411,25.748151,2020-11-25,22652
309,,Finland,61.92411,25.748151,2020-11-26,23148
310,,Finland,61.92411,25.748151,2020-11-27,23766
311,,Finland,61.92411,25.748151,2020-11-28,24307
312,,Finland,61.92411,25.748151,2020-11-29,24629
313,,Finland,61.92411,25.748151,2020-11-30,24912
314,,Finland,61.92411,25.748151,2020-12-01,25462
315,,Finland,61.92411,25.748151,2020-12-02,25882
316,,Finland,61.92411,25.748151,2020-12-03,26422
