,Province/State,Country/Region,Lat,Long,date,cases
101,,Denmark,56.2639,9.5018,2020-02-24,0
102,Faroe Islands,Denmark,61.8926,-6.9118,2020-02-25,0
103,Greenland,Denmark,71.7069,-42.6043,2020-02-25,0
104,,Denmark,56.2639,9.5018,2020-02-25,0
105,Faroe Islands,Denmark,61.8926,-6.9118,2020-02-26,0
106,Greenland,Denmark,71.7069,-42.6043,2020-02-26,0
107,,Denmark,56.2639,9.5018,2020-02-26,0
108,Faroe Islands,Denmark,61.8926,-6.9118,2020-02-27,0
109,Greenland,Denmark,71.7069,-42.6043,2020-02-27,0
110,,Denmark,56.2639,9.5018,2020-02-27,1
111,Faroe Islands,Denmark,61.8926,-6.9118,2020-02-28,0
112,Greenland,Denmark,71.7069,-42.6043,2020-02-28,0
113,,Denmark,56.2639,9.5018,2020-02-28,1
114,Faroe Islands,Denmark,61.8926,-6.9118,2020-02-29,0
115,Greenland,Denmark,71.7069,-42.6043,2020-02-29,0
116,,Denmark,56.2639,9.5018,2020-02-29,3
117,Faroe Islands,Denmark,61.8926,-6.9118,2020-03-01,0
118,Greenland,Denmark,71.7069,-42.6043,2020-03-01,0
119,,Denmark,56.2639,9.5018,2020-03-01,4
120,Faroe Islands,Denmark,61.8926,-6.9118,2020-03-02,0
121,Greenland,Denmark,71.7069,-42.6043,2020-03-02,0
122,,Denmark,56.2639,9.5018,2020-03-02,4
123,Faroe Islands,Denmark,61.8926,-6.9118,2020-03-03,0
124,Greenland,Denmark,71.7069,-42.6043,2020-03-03,0
125,,Denmark,56.2639,9.5018,2020-03-03,6
126,Faroe Islands,Denmark,61.8926,-6.9118,2020-03-04,1
127,Greenland,Denmark,71.7069,-42.6043,2020-03-04,0
128,,Denmark,56.2639,9.5018,2020-03-04,10
129,Faroe Islands,Denmark,61.8926,-6.9118,2020-03-05,1
130,Greenland,Denmark,71.7069,-42.6043,2020-03-05,0
131,,Denmark,56.2639,9.5018,2020-03-05,10
132,Faroe Islands,Denmark,61.8926,-6.9118,2020-03-06,1
133,Greenland,Denmark,71.7069,-42.6043,2020-03-06,0
134,,Denmark,56.2639,9.5018,2020-03-06,23
135,Faroe Islands,Denmark,61.8926,-6.9118,2020-03-07,1
136,Greenland,Denmark,71.7069,-42.6043,2020-03-07,0
137,,Denmark,56.2639,9.5018,2020-03-07,23
138,Faroe Islands,Denmark,61.8926,-6.9118,2020-03-08,2
139,Greenland,Denmark,71.7069,-42.6043,2020-03-08,0
140,,Denmark,56.2639,9.5018,2020-03-08,35
141,Faroe Islands,Denmark,61.8926,-6.9118,2020-03-09,2
142,Greenland,Denmark,71.7069,-42.6043,2020-03-09,0
143,,Denmark,56.2639,9.5018,2020-03-09,90
144,Faroe Islands,Denmark,61.8926,-6.9118,2020-03-10,2
145,Greenland,Denmark,71.7069,-42.6043,2020-03-10,0
146,,Denmark,56.2639,9.5018,2020-03-10,262
147,Faroe Islands,Denmark,61.8926,-6.9118,2020-03-11,2
148,Greenland,Denmark,71.7069,-42.6043,2020-03-11,0
149,,Denmark,56.2639,9.5018,2020-03-11,442
150,Faroe Islands,Denmark,61.8926,-6.9118,2020-03-12,2
151,Greenland,Denmark,71.7069,-42.6043,2020-03-12,0
152,,Denmark,56.2639,9.5018,2020-03-12,615
153,Faroe Islands,Denmark,61.8926,-6.9118,2020-03-13,3
154,Greenland,Denmark,71.7069,-42.6043,2020-03-13,0
155,,Denmark,56.2639,9.5018,2020-03-13,801
156,Faroe Islands,Denmark,61.8926,-6.9118,2020-03-14,9
157,Greenland,Denmark,71.7069,-42.6043,2020-03-14,0
158,,Denmark,56.2639,9.5018,2020-03-14,827
159,Faroe Islands,Denmark,61.8926,-6.9118,2020-03-15,11
160,Greenland,Denmark,71.7069,-42.6043,2020-03-15,0
161,,Denmark,56.2639,9.5018,2020-03-15,864
162,Faroe Islands,Denmark,61.8926,-6.9118,2020-03-16,18
163,Greenland,Denmark,71.7069,-42.6043,2020-03-16,1
164,,Denmark,56.2639,9.5018,2020-03-16,914
165,Faroe Islands,Denmark,61.8926,-6.9118,2020-03-17,47
166,Greenland,Denmark,71.7069,-42.6043,2020-03-17,1
167,,Denmark,56.2639,9.5018,2020-03-17,977
168,Faroe Islands,Denmark,61.8926,-6.9118,2020-03-18,58
169,Greenland,Denmark,71.7069,-42.6043,2020-03-18,1
170,,Denmark,56.2639,9.5018,2020-03-18,1057
171,Faroe Islands,Denmark,61.8926,-6.9118,2020-03-19,72
172,Greenland,Denmark,71.7069,-42.6043,2020-03-19,2
173,,Denmark,56.2639,9.5018,2020-03-19,1151
174,Faroe Islands,Denmark,61.8926,-6.9118,2020-03-20,80
175,Greenland,Denmark,71.7069,-42.6043,2020-03-20,2
176,,Denmark,56.2639,9.5018,2020-03-20,1255
177,Faroe Islands,Denmark,61.8926,-6.9118,2020-03-21,92
178,Greenland,Denmark,71.7069,-42.6043,2020-03-21,2
179,,Denmark,56.2639,9.5018,2020-03-21,1326
180,Faroe Islands,Denmark,61.8926,-6.9118,2020-03-22,115
181,Greenland,Denmark,71.7069,-42.6043,2020-03-22,4
182,,Denmark,56.2639,9.5018,2020-03-22,1395
183,Faroe Islands,Denmark,61.8926,-6.9118,2020-03-23,118
184,Greenland,Denmark,71.7069,-42.6043,2020-03-23,4
185,,Denmark,56.2639,9.5018,2020-03-23,1450
186,Faroe Islands,Denmark,61.8926,-6.9118,2020-03-24,122
187,Greenland,Denmark,71.7069,-42.6043,2020-03-24,5
188,,Denmark,56.2639,9.5018,2020-03-24,1591
189,Faroe Islands,Denmark,61.8926,-6.9118,2020-03-25,132
190,Greenland,Denmark,71.7069,-42.6043,2020-03-25,6
191,,Denmark,56.2639,9.5018,2020-03-25,1724
192,Faroe Islands,Denmark,61.8926,-6.9118,2020-03-26,140
193,Greenland,Denmark,71.7069,-42.6043,2020-03-26,6
194,,Denmark,56.2639,9.5018,2020-03-26,1877
195,Faroe Islands,Denmark,61.8926,-6.9118,2020-03-27,144
196,Greenland,Denmark,71.7069,-42.6043,2020-03-27,10
197,,Denmark,56.2639,9.5018,2020-03-27,2046
198,Faroe Islands,Denmark,61.8926,-6.9118,2020-03-28,155
199,Greenland,Denmark,71.7069,-42.6043,2020-03-28,10
200,,Denmark,56.2639,9.5018,2020-03-28,2201
201,Faroe Islands,Denmark,61.8926,-6.9118,2020-03-29,159
202,Greenland,Denmark,71.7069,-42.6043,2020-03-29,10
203,,Denmark,56.2639,9.5018,2020-03-29,2395
204,Faroe Islands,Denmark,61.8926,-6.9118,2020-03-30,168
205,Greenland,Denmark,71.7069,-42.6043,2020-03-30,10
206,,Denmark,56.2639,9.5018,2020-03-30,2577
207,Faroe Islands,Denmark,61.8926,-6.9118,2020-03-31,169
208,Greenland,Denmark,71.7069,-42.6043,2020-03-31,10
209,,Denmark,56.2639,9.5018,2020-03-31,2860
210,Faroe Islands,Denmark,61.8926,-6.9118,2020-04-01,173
211,Greenland,Denmark,71.7069,-42.6043,2020-04-01,10
212,,Denmark,56.2639,9.5018,2020-04-01,3107
213,Faroe Islands,Denmark,61.8926,-6.9118,2020-04-02,177
214,Greenland,Denmark,71.7069,-42.6043,2020-04-02,10
215,,Denmark,56.2639,9.5018,2020-04-02,3386
216,Faroe Islands,Denmark,61.8926,-6.9118,2020-04-03,179
217,Greenland,Denmark,71.7069,-42.6043,2020-04-03,10
218,,Denmark,56.2639,9.5018,2020-04-03,3757
219,Faroe Islands,Denmark,61.8926,-6.9118,2020-04-04,181
220,Greenland,Denmark,71.7069,-42.6043,2020-04-04,11
221,,Denmark,56.2639,9.5018,2020-04-04,4077
222,Faroe Islands,Denmark,61.8926,-6.9118,2020-04-05,181
223,Greenland,Denmark,71.7069,-42.6043,2020-04-05,11
224,,Denmark,56.2639,9.5018,2020-04-05,4369
225,Faroe Islands,Denmark,61.8926,-6.9118,2020-04-06,183
226,Greenland,Denmark,71.7069,-42.6043,2020-04-06,11
227,,Denmark,56.2639,9.5018,2020-04-06,4681
228,Faroe Islands,Denmark,61.8926,-6.9118,2020-04-07,184
229,Greenland,Denmark,71.7069,-42.6043,2020-04-07,11
230,,Denmark,56.2639,9.5018,2020-04-07,5071
231,Faroe Islands,Denmark,61.8926,-6.9118,2020-04-08,184
232,Greenland,Denmark,71.7069,-42.6043,2020-04-08,11
233,,Denmark,56.2639,9.5018,2020-04-08,5402
234,Faroe Islands,Denmark,61.8926,-6.9118,2020-04-09,184
235,Greenland,Denmark,71.7069,-42.6043,2020-04-09,11
236,,Denmark,56.2639,9.5018,2020-04-09,5635
237,Faroe Islands,Denmark,61.8926,-6.9118,2020-04-10,184
238,Greenland,Denmark,71.7069,-42.6043,2020-04-10,11
239,,Denmark,56.2639,9.5018,2020-04-10,5819
240,Faroe Islands,Denmark,61.8926,-6.9118,2020-04-11,184
241,Greenland,Denmark,71.7069,-42.6043,2020-04-11,11
242,,Denmark,56.2639,9.5018,2020-04-11,5996
243,Faroe Islands,Denmark,61.8926,-6.9118,2020-04-12,184
244,Greenland,Denmark,71.7069,-42.6043,2020-04-12,11
245,,Denmark,56.2639,9.5018,2020-04-12,6174
246,Faroe Islands,Denmark,61.8926,-6.9118,2020-04-13,184
247,Greenland,Denmark,71.7069,-42.6043,2020-04-13,11
248,,Denmark,56.2639,9.5018,2020-04-13,6318
249,Faroe Islands,Denmark,61.8926,-6.9118,2020-04-14,184
250,Greenland,Denmark,71.7069,-42.6043,2020-04-14,11
251,,Denmark,56.2639,9.5018,2020-04-14,6511
252,Faroe Islands,Denmark,61.8926,-6.9118,2020-04-15,184
253,Greenland,Denmark,71.7069,-42.6043,2020-04-15,11
254,,Denmark,56.2639,9.5018,2020-04-15,6681
255,Faroe Islands,Denmark,61.8926,-6.9118,2020-04-16,184
256,Greenland,Denmark,71.7069,-42.6043,2020-04-16,11
257,,Denmark,56.2639,9.5018,2020-04-16,6879
258,Faroe Islands,Denmark,61.8926,-6.9118,2020-04-17,184
259,Greenland,Denmark,71.7069,-42.6043,2020-04-17,11
260,,Denmark,56.2639,9.5018,2020-04-17,7073
261,Faroe Islands,Denmark,61.8926,-6.9118,2020-04-18,184
262,Greenland,Denmark,71.7069,-42.6043,2020-04-18,11
263,,Denmark,56.2639,9.5018,2020-04-18,7242
