,Province/State,Country/Region,Lat,Long,date,cases
101,,Saudi Arabia,23.885942,45.079162,2020-05-02,25459
102,,Saudi Arabia,23.885942,45.079162,2020-05-03,27011
103,,Saudi Arabia,23.885942,45.079162,2020-05-04,28656
104,,Saudi Arabia,23.885942,45.079162,2020-05-05,30251
105,,Saudi Arabia,23.885942,45.079162,2020-05-06,31938
106,,Saudi Arabia,23.885942,45.079162,2020-05-07,33731
107,,Saudi Arabia,23.885942,45.079162,2020-05-08,35432
108,,Saudi Arabia,23.885942,45.079162,2020-05-09,37136
109,,Saudi Arabia,23.885942,45.079162,2020-05-10,39048
110,,Saudi Arabia,23.885942,45.079162,2020-05-11,41014
111,,Saudi Arabia,23.885942,45.079162,2020-05-12,42925
112,,Saudi Arabia,23.885942,45.079162,2020-05-13,44830
113,,Saudi Arabia,23.885942,45.079162,2020-05-14,46869
114,,Saudi Arabia,23.885942,45.079162,2020-05-15,49176
115,,Saudi Arabia,23.885942,45.079162,2020-05-16,52016
116,,Saudi Arabia,23.885942,45.079162,2020-05-17,54752
117,,Saudi Arabia,23.885942,45.079162,2020-05-18,57345
118,,Saudi Arabia,23.885942,45.079162,2020-05-19,59854
119,,Saudi Arabia,23.885942,45.079162,2020-05-20,62545
120,,Saudi Arabia,23.885942,45.079162,2020-05-21,65077
121,,Saudi Arabia,23.885942,45.079162,2020-05-22,67719
122,,Saudi Arabia,23.885942,45.079162,2020-05-23,70161
123,,Saudi Arabia,23.885942,45.079162,2020-05-24,72560
124,,Saudi Arabia,23.885942,45.079162,2020-05-25,74795
125,,Saudi Arabia,23.885942,45.079162,2020-05-26,76726
126,,Saudi Arabia,23.885942,45.079162,2020-05-27,78541
127,,Saudi Arabia,23.885942,45.079162,2020-05-28,80185
128,,Saudi Arabia,23.885942,45.079162,2020-05-29,81766
129,,Saudi Arabia,23.885942,45.079162,2020-05-30,83384
130,,Saudi Arabia,23.885942,45.079162,2020-05-31,85261
131,,Saudi Arabia,23.885942,45.079162,2020-06-01,87142
132,,Saudi Arabia,23.885942,45.079162,2020-06-02,89011
133,,Saudi Arabia,23.885942,45.079162,2020-06-03,91182
134,,Saudi Arabia,23.885942,45.079162,2020-06-04,93157
135,,Saudi Arabia,23.885942,45.079162,2020-06-05,95748
136,,Saudi Arabia,23.885942,45.079162,2020-06-06,98869
137,,Saudi Arabia,23.885942,45.079162,2020-06-07,101914
138,,Saudi Arabia,23.885942,45.079162,2020-06-08,105283
139,,Saudi Arabia,23.885942,45.079162,2020-06-09,108571
140,,Saudi Arabia,23.885942,45.079162,2020-06-10,112288
141,,Saudi Arabia,23.885942,45.079162,2020-06-11,116021
142,,Saudi Arabia,23.885942,45.079162,2020-06-12,119942
143,,Saudi Arabia,23.885942,45.079162,2020-06-13,123308
144,,Saudi Arabia,23.885942,45.079162,2020-06-14,127541
145,,Saudi Arabia,23.885942,45.079162,2020-06-15,132048
146,,Saudi Arabia,23.885942,45.079162,2020-06-16,136315
147,,Saudi Arabia,23.885942,45.079162,2020-06-17,141234
148,,Saudi Arabia,23.885942,45.079162,2020-06-18,145991
149,,Saudi Arabia,23.885942,45.079162,2020-06-19,150292
150,,Saudi Arabia,23.885942,45.079162,2020-06-20,154233
151,,Saudi Arabia,23.885942,45.079162,2020-06-21,157612
152,,Saudi Arabia,23.885942,45.079162,2020-06-22,161005
153,,Saudi Arabia,23.885942,45.079162,2020-06-23,164144
154,,Saudi Arabia,23.885942,45.079162,2020-06-24,167267
155,,Saudi Arabia,23.885942,45.079162,2020-06-25,170639
156,,Saudi Arabia,23.885942,45.079162,2020-06-26,174577
157,,Saudi Arabia,23.885942,45.079162,2020-06-27,178504
158,,Saudi Arabia,23.885942,45.079162,2020-06-28,182493
159,,Saudi Arabia,23.885942,45.079162,2020-06-29,186436
160,,Saudi Arabia,23.885942,45.079162,2020-06-30,190823
161,,Saudi Arabia,23.885942,45.079162,2020-07-01,194225
162,,Saudi Arabia,23.885942,45.079162,2020-07-02,197608
163,,Saudi Arabia,23.885942,45.079162,2020-07-03,201801
164,,Saudi Arabia,23.885942,45.079162,2020-07-04,205929
165,,Saudi Arabia,23.885942,45.079162,2020-07-05,209509
166,,Saudi Arabia,23.885942,45.079162,2020-07-06,213716
167,,Saudi Arabia,23.885942,45.079162,2020-07-07,217108
168,,Saudi Arabia,23.885942,45.079162,2020-07-08,220144
169,,Saudi Arabia,23.885942,45.079162,2020-07-09,223327
170,,Saudi Arabia,23.885942,45.079162,2020-07-10,226486
171,,Saudi Arabia,23.885942,45.079162,2020-07-11,229480
172,,Saudi Arabia,23.885942,45.079162,2020-07-12,232259
173,,Saudi Arabia,23.885942,45.079162,2020-07-13,235111
174,,Saudi Arabia,23.885942,45.079162,2020-07-14,237803
175,,Saudi Arabia,23.885942,45.079162,2020-07-15,240474
176,,Saudi Arabia,23.885942,45.079162,2020-07-16,243238
177,,Saudi Arabia,23.885942,45.079162,2020-07-17,245851
178,,Saudi Arabia,23.885942,45.079162,2020-07-18,248416
179,,Saudi Arabia,23.885942,45.079162,2020-07-19,250920
180,,Saudi Arabia,23.885942,45.079162,2020-07-20,253349
181,,Saudi Arabia,23.885942,45.079162,2020-07-21,255825
182,,Saudi Arabia,23.885942,45.079162,2020-07-22,258156
183,,Saudi Arabia,23.885942,45.079162,2020-07-23,260394
184,,Saudi Arabia,23.885942,45.079162,2020-07-24,262772
185,,Saudi Arabia,23.885942,45.079162,2020-07-25,264973
186,,Saudi Arabia,23.885942,45.079162,2020-07-26,266941
187,,Saudi Arabia,23.885942,45.079162,2020-07-27,268934
188,,Saudi Arabia,23.885942,45.079162,2020-07-28,270831
189,,Saudi Arabia,23.885942,45.079162,2020-07-29,272590
190,,Saudi Arabia,23.885942,45.079162,2020-07-30,274219
191,,Saudi Arabia,23.885942,45.079162,2020-07-31,275905
192,,Saudi Arabia,23.885942,45.079162,2020-08-01,277478
193,,Saudi Arabia,23.885942,45.079162,2020-08-02,278835
194,,Saudi Arabia,23.885942,45.079162,2020-08-03,280093
195,,Saudi Arabia,23.885942,45.079162,2020-08-04,281456
196,,Saudi Arabia,23.885942,45.079162,2020-08-05,282824
197,,Saudi Arabia,23.885942,45.079162,2020-08-06,284226
198,,Saudi Arabia,23.885942,45.079162,2020-08-07,285793
199,,Saudi Arabia,23.885942,45.079162,2020-08-08,287262
200,,Saudi Arabia,23.885942,45.079162,2020-08-09,288690
201,,Saudi Arabia,23.885942,45.079162,2020-08-10,289947
202,,Saudi Arabia,23.885942,45.079162,2020-08-11,291468
203,,Saudi Arabia,23.885942,45.079162,2020-08-12,293037
204,,Saudi Arabia,23.885942,45.079162,2020-08-13,294519
205,,Saudi Arabia,23.885942,45.079162,2020-08-14,295902
206,,Saudi Arabia,23.885942,45.079162,2020-08-15,297315
207,,Saudi Arabia,23.885942,45.079162,2020-08-16,298542
208,,Saudi Arabia,23.885942,45.079162,2020-08-17,299914
209,,Saudi Arabia,23.885942,45.079162,2020-08-18,301323
210,,Saudi Arabia,23.885942,45.079162,2020-08-19,302686
211,,Saudi Arabia,23.885942,45.079162,2020-08-20,303973
212,,Saudi Arabia,23.885942,45.079162,2020-08-21,305186
213,,Saudi Arabia,23.885942,45.079162,2020-08-22,306370
214,,Saudi Arabia,23.885942,45.079162,2020-08-23,307479
215,,Saudi Arabia,23.885942,45.079162,2020-08-24,308654
216,,Saudi Arabia,23.885942,45.079162,2020-08-25,309768
217,,Saudi Arabia,23.885942,45.079162,2020-08-26,310836
218,,Saudi Arabia,23.885942,45.079162,2020-08-27,311855
219,,Saudi Arabia,23.885942,45.079162,2020-08-28,312924
220,,Saudi Arabia,23.885942,45.079162,2020-08-29,313911
221,,Saudi Arabia,23.885942,45.079162,2020-08-30,314821
222,,Saudi Arabia,23.885942,45.079162,2020-08-31,315772
223,,Saudi Arabia,23.885942,45.079162,2020-09-01,316670
224,,Saudi Arabia,23.885942,45.079162,2020-09-02,317486
225,,Saudi Arabia,23.885942,45.079162,2020-09-03,318319
226,,Saudi Arabia,23.885942,45.079162,2020-09-04,319141
227,,Saudi Arabia,23.885942,45.079162,2020-09-05,319932
228,,Saudi Arabia,23.885942,45.079162,2020-09-06,320688
229,,Saudi Arabia,23.885942,45.079162,2020-09-07,321456
230,,Saudi Arabia,23.885942,45.079162,2020-09-08,322237
231,,Saudi Arabia,23.885942,45.079162,2020-09-09,323012
232,,Saudi Arabia,23.885942,45.079162,2020-09-10,323720
233,,Saudi Arabia,23.885942,45.079162,2020-09-11,324407
234,,Saudi Arabia,23.885942,45.079162,2020-09-12,325050
235,,Saudi Arabia,23.885942,45.079162,2020-09-13,325651
236,,Saudi Arabia,23.885942,45.079162,2020-09-14,326258
237,,Saudi Arabia,23.885942,45.079162,2020-09-15,326930
238,,Saudi Arabia,23.885942,45.079162,2020-09-16,327551
239,,Saudi Arabia,23.885942,45.079162,2020-09-17,328144
240,,Saudi Arabia,23.885942,45.079162,2020-09-18,328720
241,,Saudi Arabia,23.885942,45.079162,2020-09-19,329271
242,,Saudi Arabia,23.885942,45.079162,2020-09-20,329754
243,,Saudi Arabia,23.885942,45.079162,2020-09-21,330246
244,,Saudi Arabia,23.885942,45.079162,2020-09-22,330798
245,,Saudi Arabia,23.885942,45.079162,2020-09-23,331359
